id,cid,name,addr,use_time,free,b_name,b_call,type,x_crdn,y_crdn
KT201287,02,대신자동차매매상사,제주특별자치도 제주시 일주동로 91-6 (화북일동),24시간 이용가능,N,케이티,1522-0123,02,33.513400,126.556000
KT201289,01,메이풀하우스유스호스텔,제주특별자치도 제주시 조천읍 곱은달서길 165 (대흘리),24시간 이용가능,N,케이티,1522-0123,02,33.510600,126.661000
KT201289,02,메이풀하우스유스호스텔,제주특별자치도 제주시 조천읍 곱은달서길 165 (대흘리),24시간 이용가능,N,케이티,1522-0123,02,33.510600,126.661000
KT201291,01,토계정,제주특별자치도 제주시 조천읍 교래3길 1 (교래리),24시간 이용가능,N,케이티,1522-0123,02,33.436800,126.677000
KT201292,01,교래리새마을회,제주특별자치도 제주시 조천읍 교래3길 98 (교래리),24시간 이용가능,N,케이티,1522-0123,02,33.431600,126.675000
KT201292,02,교래리새마을회,제주특별자치도 제주시 조천읍 교래3길 98 (교래리),24시간 이용가능,N,케이티,1522-0123,02,33.431600,126.675000
KT201294,01,청지목,제주특별자치도 제주시 조천읍 교래4길 20 (교래리),24시간 이용가능,N,케이티,1522-0123,02,33.426000,126.673000
KT201295,01,제주승마장,제주특별자치도 제주시 조천읍 비자림로 940 (교래리),24시간 이용가능,N,케이티,1522-0123,02,33.433400,126.706000
KT201295,02,제주승마장,제주특별자치도 제주시 조천읍 비자림로 940 (교래리),24시간 이용가능,N,케이티,1522-0123,02,33.433400,126.706000
KT201297,01,구구토종닭,제주특별자치도 제주시 조천읍 남조로 1767 (교래리),24시간 이용가능,N,케이티,1522-0123,02,33.425400,126.674000
KT201298,01,대흘이리사무소,"제주특별자치도 제주시 조천읍 곱은달길 19 (대흘리, 대흘2리사무소)",평일 09시~18시,N,케이티,1522-0123,02,33.514100,126.671000
KT201299,01,제주오름승마랜드,제주특별자치도 제주시 조천읍 번영로 1734-15 (선흘리),24시간 이용가능,N,케이티,1522-0123,02,33.448959,126.713387
KT201299,02,제주오름승마랜드,제주특별자치도 제주시 조천읍 번영로 1734-15 (선흘리),24시간 이용가능,N,케이티,1522-0123,02,33.448959,126.713387
KT201301,01,열방대학선교훈련원,"제주특별자치도 제주시 조천읍 북흘로 135 (북촌리, 사단법인예수전도단열방선교원)",24시간 이용가능,N,케이티,1522-0123,02,33.537200,126.702000
KT201301,02,열방대학선교훈련원,"제주특별자치도 제주시 조천읍 북흘로 135 (북촌리, 사단법인예수전도단열방선교원)",24시간 이용가능,N,케이티,1522-0123,02,33.537200,126.702000
KT201303,01,안다미로,제주특별자치도 제주시 조천읍 비자림로 648 (교래리),24시간 이용가능,N,케이티,1522-0123,02,33.436200,126.676000
KT201304,01,다락,제주특별자치도 제주시 조천읍 비자림로 658 (교래리),24시간 이용가능,N,케이티,1522-0123,02,33.436900,126.677000
KT201305,01,거문오름유스호스텔,제주특별자치도 제주시 조천읍 선교로 434-2 (선흘리),24시간 이용가능,N,케이티,1522-0123,02,33.467500,126.710000
KT201306,01,선흘이리마을회,"제주특별자치도 제주시 조천읍 선진길 7-10 (선흘리, 선흘2리복지회관)",24시간 이용가능,N,케이티,1522-0123,02,33.459400,126.703000
KT201306,02,선흘이리마을회,"제주특별자치도 제주시 조천읍 선진길 7-10 (선흘리, 선흘2리복지회관)",24시간 이용가능,N,케이티,1522-0123,02,33.459400,126.703000
KT201308,01,라마다제주함덕호텔,"제주특별자치도 제주시 조천읍 신북로 470 (함덕리, 제주함덕라마다호텔)",24시간 이용가능,N,케이티,1522-0123,02,33.543300,126.660000
KT201308,02,라마다제주함덕호텔,"제주특별자치도 제주시 조천읍 신북로 470 (함덕리, 제주함덕라마다호텔)",24시간 이용가능,N,케이티,1522-0123,02,33.543300,126.660000
KT201310,01,신촌리사무소,"제주특별자치도 제주시 조천읍 신북로 54 (신촌리, 신촌리사무소)",평일 09시~18시,N,케이티,1522-0123,02,33.533400,126.620000
KT201310,02,신촌리사무소,"제주특별자치도 제주시 조천읍 신북로 54 (신촌리, 신촌리사무소)",평일 09시~18시,N,케이티,1522-0123,02,33.533400,126.620000
KT201312,01,어머니영농조합법인,제주특별자치도 제주시 조천읍 신촌남8길 264-3,24시간 이용가능,N,케이티,1522-0123,02,33.531533,126.617556
KT201312,02,어머니영농조합법인,제주특별자치도 제주시 조천읍 신촌남8길 264-3,24시간 이용가능,N,케이티,1522-0123,02,33.531533,126.617556
KT201314,01,삼육구,제주특별자치도 제주시 조천읍 와흘로 369 (와흘리),24시간 이용가능,N,케이티,1522-0123,02,33.473200,126.645000
KT201314,02,삼육구,제주특별자치도 제주시 조천읍 와흘로 369 (와흘리),24시간 이용가능,N,케이티,1522-0123,02,33.473200,126.645000
KT201316,01,북촌리사무소,"제주특별자치도 제주시 조천읍 일주동로 1514 (북촌리, 북촌리사무소)",평일 09시~18시,N,케이티,1522-0123,02,33.548100,126.696000
KT201316,02,북촌리사무소,"제주특별자치도 제주시 조천읍 일주동로 1514 (북촌리, 북촌리사무소)",평일 09시~18시,N,케이티,1522-0123,02,33.548100,126.696000
KT201318,01,천주교조천성당,"제주특별자치도 제주시 조천읍 조천2길 19 (조천리, 천주교조천성당)",24시간 이용가능,N,케이티,1522-0123,02,33.533379,126.631225
KT201318,02,천주교조천성당,"제주특별자치도 제주시 조천읍 조천2길 19 (조천리, 천주교조천성당)",24시간 이용가능,N,케이티,1522-0123,02,33.533379,126.631225
KT201320,01,조천교회,"제주특별자치도 제주시 조천읍 조와로 10 (조천리, 조천교회)",24시간 이용가능,N,케이티,1522-0123,02,33.534500,126.636000
KT201320,02,조천교회,"제주특별자치도 제주시 조천읍 조와로 10 (조천리, 조천교회)",24시간 이용가능,N,케이티,1522-0123,02,33.534500,126.636000
KT201322,01,아이미제주비치호텔,"제주특별자치도 제주시 조천읍 조함해안로 474 (함덕리, 제주비치)",24시간 이용가능,N,케이티,1522-0123,02,33.543400,126.663000
KT201322,02,아이미제주비치호텔,"제주특별자치도 제주시 조천읍 조함해안로 474 (함덕리, 제주비치)",24시간 이용가능,N,케이티,1522-0123,02,33.543400,126.663000
KT201324,01,스카이라인휴양펜션,제주특별자치도 제주시 축산마을길 40 (노형동),24시간 이용가능,N,케이티,1522-0123,02,33.446900,126.484000
KT201324,02,스카이라인휴양펜션,제주특별자치도 제주시 축산마을길 40 (노형동),24시간 이용가능,N,케이티,1522-0123,02,33.446900,126.484000
KT201326,01,말이랑흑도새기랑,제주특별자치도 제주시 축산마을길 48 (노형동),24시간 이용가능,N,케이티,1522-0123,02,33.446600,126.483000
KT201326,02,말이랑흑도새기랑,제주특별자치도 제주시 축산마을길 48 (노형동),24시간 이용가능,N,케이티,1522-0123,02,33.446600,126.483000
KT201328,01,이레순복음교회,제주특별자치도 제주시 태성로5길 42-1 (일도이동),24시간 이용가능,N,케이티,1522-0123,02,33.499600,126.549000
KT201329,01,두모리에리조트,제주특별자치도 제주시 한경면 두모11길 52-1,24시간 이용가능,N,케이티,1522-0123,02,33.959700,126.185000
KT201329,02,두모리에리조트,제주특별자치도 제주시 한경면 두모11길 52-1,24시간 이용가능,N,케이티,1522-0123,02,33.959700,126.185000
KT201331,01,천주교청수성당,"제주특별자치도 제주시 한경면 중산간서로 3521 (청수리, 청수공소)",24시간 이용가능,N,케이티,1522-0123,02,33.322083,126.246695
KT201331,02,천주교청수성당,"제주특별자치도 제주시 한경면 중산간서로 3521 (청수리, 청수공소)",24시간 이용가능,N,케이티,1522-0123,02,33.322083,126.246695
KT201333,01,웃뜨르운영협의회,제주특별자치도 제주시 한경면 연명로 348 (청수리),24시간 이용가능,N,케이티,1522-0123,02,33.302300,126.259000
KT201333,02,웃뜨르운영협의회,제주특별자치도 제주시 한경면 연명로 348 (청수리),24시간 이용가능,N,케이티,1522-0123,02,33.302300,126.259000
KT201335,01,청수지역아동센터,제주특별자치도 제주시 한경면 중산간서로 3481-6 (청수리),24시간 이용가능,N,케이티,1522-0123,02,33.320600,126.244000
KT201335,02,청수지역아동센터,제주특별자치도 제주시 한경면 중산간서로 3481-6 (청수리),24시간 이용가능,N,케이티,1522-0123,02,33.320600,126.244000
KT201337,01,청수교회,"제주특별자치도 제주시 한경면 대한로 1067 (청수리, 청수성결교회)",24시간 이용가능,N,케이티,1522-0123,02,33.320700,126.248000
KT201337,02,청수교회,"제주특별자치도 제주시 한경면 대한로 1067 (청수리, 청수성결교회)",24시간 이용가능,N,케이티,1522-0123,02,33.320700,126.248000
KT201339,01,판포리마을회,"제주특별자치도 제주시 한경면 판포4길 39 (판포리, 판포리마을회관)",평일 09시~18시,N,케이티,1522-0123,02,33.362300,126.203000
KT201340,01,조수일리마을회,"제주특별자치도 제주시 한경면 홍수암로 565 (조수리, 조수리복지회관)",24시간 이용가능,N,케이티,1522-0123,02,33.337200,126.228000
KT201340,02,조수일리마을회,"제주특별자치도 제주시 한경면 홍수암로 565 (조수리, 조수리복지회관)",24시간 이용가능,N,케이티,1522-0123,02,33.337200,126.228000
KT201342,01,노형골프클럽,제주특별자치도 제주시 한라대학로 114 (노형동),24시간 이용가능,N,케이티,1522-0123,02,33.476000,126.483000
KT201342,02,노형골프클럽,제주특별자치도 제주시 한라대학로 114 (노형동),24시간 이용가능,N,케이티,1522-0123,02,33.476000,126.483000
KT201344,01,귀덕이리새마을회,"제주특별자치도 제주시 한림읍 귀덕3길 44 (귀덕리, 귀덕2리사무소)",24시간 이용가능,N,케이티,1522-0123,02,33.441600,126.279000
KT201344,02,귀덕이리새마을회,"제주특별자치도 제주시 한림읍 귀덕3길 44 (귀덕리, 귀덕2리사무소)",24시간 이용가능,N,케이티,1522-0123,02,33.441600,126.279000
KT201346,01,한림정낭장례식장,"제주특별자치도 제주시 한림읍 명랑로 76 (한림리, 한림탐라장례식장)",24시간 이용가능,N,케이티,1522-0123,02,33.412800,126.272000
KT201346,02,한림정낭장례식장,"제주특별자치도 제주시 한림읍 명랑로 76 (한림리, 한림탐라장례식장)",24시간 이용가능,N,케이티,1522-0123,02,33.412800,126.272000
KT201348,01,명월리마을회,"제주특별자치도 제주시 한림읍 명월로 71 (명월리, 명월리사무소)",평일 09시~18시,N,케이티,1522-0123,02,33.387000,126.267000
KT201349,01,스웨덴호스텔,제주특별자치도 제주시 한림읍 명재로 100-47 (협재리),24시간 이용가능,N,케이티,1522-0123,02,33.390900,126.260000
KT201349,02,스웨덴호스텔,제주특별자치도 제주시 한림읍 명재로 100-47 (협재리),24시간 이용가능,N,케이티,1522-0123,02,33.390900,126.260000
KT201351,01,용포리새마을회,"제주특별자치도 제주시 한림읍 월계로 21 (옹포리, 옹포리사무소)",평일 09시~18시,N,케이티,1522-0123,02,33.403000,126.255000
KT201351,02,용포리새마을회,"제주특별자치도 제주시 한림읍 월계로 21 (옹포리, 옹포리사무소)",평일 09시~18시,N,케이티,1522-0123,02,33.403000,126.255000
KT201353,01,월령리사무소,"제주특별자치도 제주시 한림읍 월령1길 11 (월령리, 월령리사무소)",평일 09시~18시,N,케이티,1522-0123,02,33.375900,126.216000
KT201354,01,상대리마을회,제주특별자치도 제주시 한림읍 중산간서로 4950 (상대리),평일 09시~18시,N,케이티,1522-0123,02,33.407300,126.293000
KT201355,01,한림이리새마을회,"제주특별자치도 제주시 한림읍 한림남길 6 (한림리, 한림2리복지회관)",평일 09시~18시,N,케이티,1522-0123,02,33.411500,126.269000
KT201356,01,대한예수교한림교회,"제주특별자치도 제주시 한림읍 한림로14길 13 (한림리, 한림교회)",24시간 이용가능,N,케이티,1522-0123,02,33.415900,126.266000
KT201356,02,대한예수교한림교회,"제주특별자치도 제주시 한림읍 한림로14길 13 (한림리, 한림교회)",24시간 이용가능,N,케이티,1522-0123,02,33.415900,126.266000
KT201358,01,한수리새마을회,"제주특별자치도 제주시 한림읍 한림로 739 (한수리, 한수리사무소)",평일 09시~18시,N,케이티,1522-0123,02,33.420900,126.264000
KT201358,02,한수리새마을회,"제주특별자치도 제주시 한림읍 한림로 739 (한수리, 한수리사무소)",평일 09시~18시,N,케이티,1522-0123,02,33.420900,126.264000
KT201360,01,한사랑지역아동센터,제주특별자치도 제주시 한림읍 명랑남동길 25 (한림리),24시간 이용가능,N,케이티,1522-0123,02,33.416900,126.274000
KT201360,02,한사랑지역아동센터,제주특별자치도 제주시 한림읍 명랑남동길 25 (한림리),24시간 이용가능,N,케이티,1522-0123,02,33.416900,126.274000
KT201362,01,마마스민박,제주특별자치도 제주시 한림읍 옹포4길 24 (옹포리),24시간 이용가능,N,케이티,1522-0123,02,33.400800,126.253000
KT201362,02,마마스민박,제주특별자치도 제주시 한림읍 옹포4길 24 (옹포리),24시간 이용가능,N,케이티,1522-0123,02,33.400800,126.253000
KT201364,01,동명새마을회,"제주특별자치도 제주시 한림읍 한림중앙로 62 (동명리, 동명리사무소)",평일 09시~18시,N,케이티,1522-0123,02,33.409300,126.266000
KT201364,02,동명새마을회,"제주특별자치도 제주시 한림읍 한림중앙로 62 (동명리, 동명리사무소)",평일 09시~18시,N,케이티,1522-0123,02,33.409300,126.266000
KT201366,01,대림리새마을회,"제주특별자치도 제주시 한림읍 한수풀로 180 (대림리, 대림리사무소)",평일 09시~18시,N,케이티,1522-0123,02,33.422466,126.281061
KT201366,02,대림리새마을회,"제주특별자치도 제주시 한림읍 한수풀로 180 (대림리, 대림리사무소)",평일 09시~18시,N,케이티,1522-0123,02,33.422466,126.281061
KT201368,01,한림성당,"제주특별자치도 제주시 한림읍 한수풀로 20 (한림리, 천주교한림성당)",24시간 이용가능,N,케이티,1522-0123,02,33.417700,126.265000
KT201369,01,수원종합씽크,제주특별자치도 제주시 한림읍 한수풀로 97 (대림리),24시간 이용가능,N,케이티,1522-0123,02,33.420500,126.272000
KT201370,01,마린뷰펜션,제주특별자치도 제주시 한림읍 협재3길 9 (협재리),24시간 이용가능,N,케이티,1522-0123,02,33.398400,126.245000
KT201370,02,마린뷰펜션,제주특별자치도 제주시 한림읍 협재3길 9 (협재리),24시간 이용가능,N,케이티,1522-0123,02,33.398400,126.245000
KT201372,01,태윤탁구클럽,제주특별자치도 제주시 황사평6길 9 (화북이동),24시간 이용가능,N,케이티,1522-0123,02,33.497100,126.556000
KT201372,02,태윤탁구클럽,제주특별자치도 제주시 황사평6길 9 (화북이동),24시간 이용가능,N,케이티,1522-0123,02,33.497100,126.556000
KT201374,01,동부골프연습장,"제주특별자치도 서귀포시 성산읍 일주동로4098번길 62 (오조리, 동부골프연습장)",24시간 이용가능,N,케이티,1522-0123,02,33.462304,126.903881
KT201375,01,성산리사무소,"제주특별자치도 서귀포시 성산읍 성산중앙로 46 (성산리, 성산리사무소)",평일 09시~18시,N,케이티,1522-0123,02,33.463705,126.933967
KT201375,02,성산리사무소,"제주특별자치도 서귀포시 성산읍 성산중앙로 46 (성산리, 성산리사무소)",평일 09시~18시,N,케이티,1522-0123,02,33.463705,126.933967
KT201377,01,꿈꾸는노마드,제주특별자치도 서귀포시 선반로 54 (강정동),24시간 이용가능,N,케이티,1522-0123,02,33.241600,126.500000
KT201378,01,무릉이리마을회,"제주특별자치도 서귀포시 대정읍 중산간서로 2868 (무릉리, 무릉2리사무소)",평일 09시~18시,N,케이티,1522-0123,02,33.274800,126.235000
KT201378,02,무릉이리마을회,"제주특별자치도 서귀포시 대정읍 중산간서로 2868 (무릉리, 무릉2리사무소)",평일 09시~18시,N,케이티,1522-0123,02,33.274800,126.235000
KT201380,01,신평리마을회,"제주특별자치도 서귀포시 대정읍 중산간서로 2610 (신평리, 신평리사무소)",평일 09시~18시,N,케이티,1522-0123,02,33.265300,126.259000
KT201381,01,빅토르투자개발,제주특별자치도 서귀포시 516로277번길 45 (토평동),24시간 이용가능,N,케이티,1522-0123,02,33.279500,126.582000
KT201381,02,빅토르투자개발,제주특별자치도 서귀포시 516로277번길 45 (토평동),24시간 이용가능,N,케이티,1522-0123,02,33.279500,126.582000
KT201381,03,빅토르투자개발,제주특별자치도 서귀포시 516로277번길 45 (토평동),24시간 이용가능,N,케이티,1522-0123,02,33.279500,126.582000
KT201381,04,빅토르투자개발,제주특별자치도 서귀포시 516로277번길 45 (토평동),24시간 이용가능,N,케이티,1522-0123,02,33.279500,126.582000
KT201385,01,비전지역아동센터,"제주특별자치도 서귀포시 중산간서로 88-5 (강정동, 제주국제순복음교회)",24시간 이용가능,N,케이티,1522-0123,02,33.262129,126.500981
KT201385,02,비전지역아동센터,"제주특별자치도 서귀포시 중산간서로 88-5 (강정동, 제주국제순복음교회)",24시간 이용가능,N,케이티,1522-0123,02,33.262129,126.500981
KT201387,01,뉴월드골프타운,"제주특별자치도 서귀포시 중산간서로 30 (강정동, 뉴월드 골프타운)",24시간 이용가능,N,케이티,1522-0123,02,33.261581,126.506938
KT201387,02,뉴월드골프타운,"제주특별자치도 서귀포시 중산간서로 30 (강정동, 뉴월드 골프타운)",24시간 이용가능,N,케이티,1522-0123,02,33.261581,126.506938
KT201389,01,풍경호스텔,제주특별자치도 서귀포시 남성로 117 (서홍동),24시간 이용가능,N,케이티,1522-0123,02,33.242358,126.552886
KT201389,02,풍경호스텔,제주특별자치도 서귀포시 남성로 117 (서홍동),24시간 이용가능,N,케이티,1522-0123,02,33.242358,126.552886
KT201391,01,주식회사선샤인,"제주특별자치도 서귀포시 남성중로 135 (서홍동, 파크선샤인제주)",24시간 이용가능,N,케이티,1522-0123,02,33.243600,126.554000
KT201391,02,주식회사선샤인,"제주특별자치도 서귀포시 남성중로 135 (서홍동, 파크선샤인제주)",24시간 이용가능,N,케이티,1522-0123,02,33.243600,126.554000
KT201393,01,풍경호텔,제주특별자치도 서귀포시 남성중로 147 (서홍동),24시간 이용가능,N,케이티,1522-0123,02,33.244924,126.553442
KT201393,02,풍경호텔,제주특별자치도 서귀포시 남성중로 147 (서홍동),24시간 이용가능,N,케이티,1522-0123,02,33.244924,126.553442
KT201395,01,이승악탐방휴게소,제주특별자치도 서귀포시 남원읍 신례동로 338,평일 09시~18시,N,케이티,1522-0123,02,33.288120,126.626997
KT201395,02,이승악탐방휴게소,제주특별자치도 서귀포시 남원읍 신례동로 338,평일 09시~18시,N,케이티,1522-0123,02,33.288120,126.626997
KT201397,01,세계유산본부,제주특별자치도 서귀포시 대정읍 추사로 44 (안성리),평일 09시~18시,N,케이티,1522-0123,02,33.249930,126.278254
KT201397,02,세계유산본부,제주특별자치도 서귀포시 대정읍 추사로 44 (안성리),평일 09시~18시,N,케이티,1522-0123,02,33.249930,126.278254
KT201397,03,세계유산본부,제주특별자치도 서귀포시 대정읍 추사로 44 (안성리),평일 09시~18시,N,케이티,1522-0123,02,33.249930,126.278254
KT201400,01,인성리사무실,"제주특별자치도 서귀포시 대정읍 향교로75번길 60 (인성리, 인성리사무소)",24시간 이용가능,N,케이티,1522-0123,02,33.247700,126.280000
KT201401,01,송악리조트렌트,제주특별자치도 서귀포시 대정읍 형제해안로 256-8 (상모리),24시간 이용가능,N,케이티,1522-0123,02,33.212335,126.291640
KT201401,02,송악리조트렌트,제주특별자치도 서귀포시 대정읍 형제해안로 256-8 (상모리),24시간 이용가능,N,케이티,1522-0123,02,33.212335,126.291640
KT201403,01,한빛분향소,제주특별자치도 서귀포시 장수로 36 (동홍동),24시간 이용가능,N,케이티,1522-0123,02,33.256500,126.564000
KT201404,01,서귀포교회,"제주특별자치도 서귀포시 동홍로 56 (동홍동, 서귀포교회)",24시간 이용가능,N,케이티,1522-0123,02,33.253492,126.568082
KT201404,02,서귀포교회,"제주특별자치도 서귀포시 동홍로 56 (동홍동, 서귀포교회)",24시간 이용가능,N,케이티,1522-0123,02,33.253492,126.568082
KT201406,01,녹지제주헬스케어타운,제주특별자치도 서귀포시 솔오름로 126,24시간 이용가능,N,케이티,1522-0123,02,33.248900,126.568000
KT201406,02,녹지제주헬스케어타운,제주특별자치도 서귀포시 솔오름로 126,24시간 이용가능,N,케이티,1522-0123,02,33.248900,126.568000
KT201406,03,녹지제주헬스케어타운,제주특별자치도 서귀포시 솔오름로 126,24시간 이용가능,N,케이티,1522-0123,02,33.248900,126.568000
KT201406,04,녹지제주헬스케어타운,제주특별자치도 서귀포시 솔오름로 126,24시간 이용가능,N,케이티,1522-0123,02,33.248900,126.568000
KT201406,05,녹지제주헬스케어타운,제주특별자치도 서귀포시 솔오름로 126,24시간 이용가능,N,케이티,1522-0123,02,33.248900,126.568000
KT201411,01,누가빌리지,"제주특별자치도 서귀포시 산록남로 2704 (토평동, 누가빌리지)",24시간 이용가능,N,케이티,1522-0123,02,33.297400,126.573000
KT201411,02,누가빌리지,"제주특별자치도 서귀포시 산록남로 2704 (토평동, 누가빌리지)",24시간 이용가능,N,케이티,1522-0123,02,33.297400,126.573000
KT201413,01,호텔 더본,제주특별자치도 서귀포시 색달로 1 (색달동),24시간 이용가능,N,케이티,1522-0123,02,33.259700,126.406000
KT201413,02,호텔 더본,제주특별자치도 서귀포시 색달로 1 (색달동),24시간 이용가능,N,케이티,1522-0123,02,33.259700,126.406000
KT201413,03,호텔 더본,제주특별자치도 서귀포시 색달로 1 (색달동),24시간 이용가능,N,케이티,1522-0123,02,33.259700,126.406000
KT201413,04,호텔 더본,제주특별자치도 서귀포시 색달로 1 (색달동),24시간 이용가능,N,케이티,1522-0123,02,33.259700,126.406000
KT201417,01,샤뜰레펜션,제주특별자치도 서귀포시 서호호근로 20 (서호동),24시간 이용가능,N,케이티,1522-0123,02,33.248300,126.529000
KT201417,02,샤뜰레펜션,제주특별자치도 서귀포시 서호호근로 20 (서호동),24시간 이용가능,N,케이티,1522-0123,02,33.248300,126.529000
KT201419,01,휴마루 호스텔 카페,"제주특별자치도 서귀포시 중산간동로8183번길 16 (서홍동, 휴마루호스텔)",24시간 이용가능,N,케이티,1522-0123,02,33.261281,126.542718
KT201419,02,휴마루 호스텔 카페,"제주특별자치도 서귀포시 중산간동로8183번길 16 (서홍동, 휴마루호스텔)",24시간 이용가능,N,케이티,1522-0123,02,33.261281,126.542718
KT201421,01,성산포 성당,제주특별자치도 서귀포시 성산읍 고성오조로 120 (오조리),24시간 이용가능,N,케이티,1522-0123,02,33.454217,126.913783
KT201421,02,성산포 성당,제주특별자치도 서귀포시 성산읍 고성오조로 120 (오조리),24시간 이용가능,N,케이티,1522-0123,02,33.454217,126.913783
KT201423,01,난산리마을회관,"제주특별자치도 서귀포시 성산읍 난산로 39 (난산리, 난산리사무소)",평일 09시~18시,N,케이티,1522-0123,02,33.401216,126.870821
KT201423,02,난산리마을회관,"제주특별자치도 서귀포시 성산읍 난산로 39 (난산리, 난산리사무소)",평일 09시~18시,N,케이티,1522-0123,02,33.401216,126.870821
KT201425,01,지에스 수산삼거리점,제주특별자치도 서귀포시 성산읍 서성일로 1029 (수산리),24시간 이용가능,N,케이티,1522-0123,02,33.443587,126.888667
KT201425,02,지에스 수산삼거리점,제주특별자치도 서귀포시 성산읍 서성일로 1029 (수산리),24시간 이용가능,N,케이티,1522-0123,02,33.443587,126.888667
KT201427,01,주식회사 어라운드폴리,제주특별자치도 서귀포시 성산읍 서성일로 433 (난산리),24시간 이용가능,N,케이티,1522-0123,02,33.414880,126.836329
KT201427,02,주식회사 어라운드폴리,제주특별자치도 서귀포시 성산읍 서성일로 433 (난산리),24시간 이용가능,N,케이티,1522-0123,02,33.414880,126.836329
KT201429,01,브리즈베이호텔,제주특별자치도 서귀포시 성산읍 성산등용로 42 (성산리),24시간 이용가능,N,케이티,1522-0123,02,33.466553,126.930762
KT201430,01,신풍지역아동센터,제주특별자치도 서귀포시 성산읍 신풍상동로14번길 6 (신풍리),평일 09시~18시,N,케이티,1522-0123,02,33.361686,126.834367
KT201431,01,신풍리 사무소,"제주특별자치도 서귀포시 성산읍 풍천로 227 (신풍리, 신풍리사무소)",평일 09시~18시,N,케이티,1522-0123,02,33.361184,126.835474
KT201431,02,신풍리 사무소,"제주특별자치도 서귀포시 성산읍 풍천로 227 (신풍리, 신풍리사무소)",평일 09시~18시,N,케이티,1522-0123,02,33.361184,126.835474
KT201433,01,주식회사아름다운리조트,제주특별자치도 서귀포시 성산읍 해맞이해안로 2644 (시흥리),24시간 이용가능,N,케이티,1522-0123,02,33.475199,126.910048
KT201434,01,서귀포시 산림조합,제주특별자치도 서귀포시 안덕면 신화역사로 545-14 (동광리),평일 09시~18시,N,케이티,1522-0123,02,33.311378,126.346537
KT201434,02,서귀포시 산림조합,제주특별자치도 서귀포시 안덕면 신화역사로 545-14 (동광리),평일 09시~18시,N,케이티,1522-0123,02,33.311378,126.346537
KT201436,01,에스케이핀스크주식회사,제주특별자치도 서귀포시 안덕면 산록남로 863 (상천리),24시간 이용가능,N,케이티,1522-0123,02,33.314400,126.393000
KT201436,02,에스케이핀스크주식회사,제주특별자치도 서귀포시 안덕면 산록남로 863 (상천리),24시간 이용가능,N,케이티,1522-0123,02,33.314400,126.393000
KT201438,01,서귀포시 축협,제주특별자치도 서귀포시 안덕면 중산간서로 1914-11 (서광리),평일 09시~18시,N,케이티,1522-0123,02,33.291111,126.318436
KT201438,02,서귀포시 축협,제주특별자치도 서귀포시 안덕면 중산간서로 1914-11 (서광리),평일 09시~18시,N,케이티,1522-0123,02,33.291111,126.318436
KT201440,01,상예일동 마을회관,"제주특별자치도 서귀포시 예래로144번길 42 (상예동, 상예1복지회관)",평일 09시~18시,N,케이티,1522-0123,02,33.248700,126.390000
KT201440,02,상예일동 마을회관,"제주특별자치도 서귀포시 예래로144번길 42 (상예동, 상예1복지회관)",평일 09시~18시,N,케이티,1522-0123,02,33.248700,126.390000
KT201442,01,예래오동마을회관,"제주특별자치도 서귀포시 예래로 416 (하예동, 하예하동마을회관)",24시간 이용가능,N,케이티,1522-0123,02,33.236400,126.373000
KT201443,01,레지나,제주특별자치도 서귀포시 이어도로 793 (강정동),24시간 이용가능,N,케이티,1522-0123,02,33.236632,126.499993
KT201443,02,레지나,제주특별자치도 서귀포시 이어도로 793 (강정동),24시간 이용가능,N,케이티,1522-0123,02,33.236632,126.499993
KT201445,01,서귀포 귤림성,제주특별자치도 서귀포시 일주동로 8941 (호근동),24시간 이용가능,N,케이티,1522-0123,02,33.250535,126.536507
KT201445,02,서귀포 귤림성,제주특별자치도 서귀포시 일주동로 8941 (호근동),24시간 이용가능,N,케이티,1522-0123,02,33.250535,126.536507
KT201447,01,서귀포제일교회,"제주특별자치도 서귀포시 정방연로 48 (토평동, 제일교회)",24시간 이용가능,N,케이티,1522-0123,02,33.252011,126.577053
KT201447,02,서귀포제일교회,"제주특별자치도 서귀포시 정방연로 48 (토평동, 제일교회)",24시간 이용가능,N,케이티,1522-0123,02,33.252011,126.577053
KT201449,01,상예2동복지타운,제주특별자치도 서귀포시 존제로 10,24시간 이용가능,N,케이티,1522-0123,02,33.265600,126.377000
KT201450,01,중문스테이,제주특별자치도 서귀포시 중문관광로 288 (대포동),24시간 이용가능,N,케이티,1522-0123,02,33.245900,126.429000
KT201450,02,중문스테이,제주특별자치도 서귀포시 중문관광로 288 (대포동),24시간 이용가능,N,케이티,1522-0123,02,33.245900,126.429000
KT201452,01,제주에코스위츠,제주특별자치도 서귀포시 중문상로 207-13 (중문동),24시간 이용가능,N,케이티,1522-0123,02,33.265400,126.428000
KT201452,02,제주에코스위츠,제주특별자치도 서귀포시 중문상로 207-13 (중문동),24시간 이용가능,N,케이티,1522-0123,02,33.265400,126.428000
KT201454,01,제이하우스,"제주특별자치도 서귀포시 중산간서로 241 (강정동, JJHOUSE)",24시간 이용가능,N,케이티,1522-0123,02,33.260823,126.485571
KT201454,02,제이하우스,"제주특별자치도 서귀포시 중산간서로 241 (강정동, JJHOUSE)",24시간 이용가능,N,케이티,1522-0123,02,33.260823,126.485571
KT201456,01,서귀복자성당,"제주특별자치도 서귀포시 중앙로150번길 17 (동홍동, 서귀복자천주교회)",24시간 이용가능,N,케이티,1522-0123,02,33.259700,126.561000
