id,cid,name,addr,use_time,free,b_name,b_call,type,x_crdn,y_crdn,cal1,cal2,check,1,2,3,4,5,6
ME000506,1,추자면사무소,제주특별자치도 제주시 추자면 추자로 26,24시간 이용가능,Y,환경부,1661-9408,6,33.9636735,126.2960668,6,1,0,0,0,0,0,0,1
ME000507,1,자치경찰단,제주특별자치도 제주 제주시 기자길 7,24시간 이용가능,Y,환경부,1661-9408,6,33.484923,126.544017,6,1,0,0,0,0,0,0,1
ME000508,1,환경성질환예방관리센터,제주특별자치도 제주시 구좌읍 다랑쉬북로 68-92,24시간 이용가능,Y,환경부,1661-9408,6,33.486348,126.811121,6,1,0,0,0,0,0,0,1
ME000509,1,애월도서관,제주특별자치도 제주시 애월읍 일주서로 6339,24시간 이용가능,Y,환경부,1661-9408,6,33.463149,126.331198,6,1,0,0,0,0,0,0,1
ME000510,4,안덕면사무소,제주특별자치도 서귀포시 안덕면 화순서서로 74,24시간 이용가능,Y,환경부,1661-9408,6,33.257546,126.330743,6,1,0,0,0,0,0,0,1
ME000511,1,무릉문화의집,제주특별자치도 서귀포시 대정읍 무릉리 3314-1,24시간 이용가능,Y,환경부,1661-9408,6,33.2733058,126.1988842,6,1,0,0,0,0,0,0,1
ME000512,1,표선생활체육관,제주특별자치도 서귀포시 표선면 한마음초등로 399,24시간 이용가능,Y,환경부,1661-9408,6,33.353139,126.814361,6,1,0,0,0,0,0,0,1
ME000513,1,제주 곶자왈 도립공원입구,제주특별자치도 서귀포시 대정읍 에듀시티로 178,24시간 이용가능,Y,환경부,1661-9408,6,33.282781,126.27382,6,1,0,0,0,0,0,0,1
ME000514,1,서귀포예술의전당,제주특별자치도 서귀포시 태평로 270,24시간 이용가능,Y,환경부,1661-9408,6,33.247124,126.549545,6,1,0,0,0,0,0,0,1
ME000515,1,동부소방서,제주특별자치도 서귀포시 성산읍 일주동로 4120번길 7,24시간 이용가능,Y,환경부,1661-9408,6,33.46,126.91,6,1,0,0,0,0,0,0,1
ME000516,1,서귀포농업기술센터,제주특별자치도 서귀포시 남원읍 중산간동로 7413,24시간 이용가능,Y,환경부,1661-9408,6,33.2877242,126.607201,6,1,0,0,0,0,0,0,1
ME000517,1,모구리야영장,제주특별자치도 서귀포시 성산읍 서성일로 260,24시간 이용가능,Y,환경부,1661-9408,6,33.406556,126.820472,6,1,0,0,0,0,0,0,1
ME000518,1,동홍동 주민센터,제주특별자치도 서귀포시 동홍로 104,24시간 이용가능,Y,환경부,1661-9408,6,33.257752,126.569266,6,1,0,0,0,0,0,0,1
ME000519,1,영천동 주민센터,제주특별자치도 서귀포시 토평로 15,24시간 이용가능,Y,환경부,1661-9408,6,33.268731,126.586857,6,1,0,0,0,0,0,0,1
ME000520,1,자치경찰단 서귀포지역경찰대,제주특별자치도 서귀포시 부두로 1,24시간 이용가능,Y,환경부,1661-9408,6,33.244775,126.565467,6,1,0,0,0,0,0,0,1
ME000521,1,보목하수처리장,제주특별자치도 서귀포시 보목로 64번길 155,24시간 이용가능,Y,환경부,1661-9408,6,33.24275,126.591778,6,1,0,0,0,0,0,0,1
ME000522,1,서귀포 자기주도학습지원센터,제주특별자치도 서귀포시 동홍중앙로 7번길 19,24시간 이용가능,Y,환경부,1661-9408,6,33.251073,126.57036,6,1,0,0,0,0,0,0,1
ME174045,1,남원읍 공영주차장,제주특별자치도 서귀포시 남원읍 남원리 84-2,24시간 이용가능,N,환경부,1661-9408,6,33.2788767,126.7213139,6,1,0,0,0,0,0,0,1
ME174046,1,위미의례회관,제주특별자치도 서귀포시 남원읍 중산간동로 6862,24시간 이용가능,N,환경부,1661-9408,6,33.289615,126.6576261,6,1,0,0,0,0,0,0,1
ME174047,1,대정감협 인근 공영주차장,제주특별자치도 서귀포시 대정읍 하모리 964-2,24시간 이용가능,N,환경부,1661-9408,6,33.2229383,126.2520224,6,1,0,0,0,0,0,0,1
ME174048,1,퐁낭 작은 도서관 앞 주차장,제주특별자치도 서귀포시 동홍동 470-1,24시간 이용가능,N,환경부,1661-9408,6,33.2553617,126.5720303,6,1,0,0,0,0,0,0,1
ME174049,1,월드컵경기장 인근 공영주차장,제주특별자치도 서귀포시 법환동 870,24시간 이용가능,N,환경부,1661-9408,6,33.2478057,126.510786,6,1,0,0,0,0,0,0,1
ME174050,1,중문 관광단지,제주특별자치도 서귀포시 색달동 2889-1,24시간 이용가능,N,환경부,1661-9408,6,33.2462149,126.414261,6,1,0,0,0,0,0,0,1
ME174050,2,중문 관광단지,제주특별자치도 서귀포시 색달동 2889-1,24시간 이용가능,N,환경부,1661-9408,6,33.2462149,126.414261,12,2,0,0,0,0,0,0,2
ME174050,3,중문 관광단지,제주특별자치도 서귀포시 색달동 2889-1,24시간 이용가능,N,환경부,1661-9408,6,33.2462149,126.414261,18,3,0,0,0,0,0,0,3
ME174050,4,중문 관광단지,제주특별자치도 서귀포시 색달동 2889-1,24시간 이용가능,N,환경부,1661-9408,6,33.2462149,126.414261,24,4,0,0,0,0,0,0,4
ME174050,5,중문 관광단지,제주특별자치도 서귀포시 색달동 2889-1,24시간 이용가능,N,환경부,1661-9408,6,33.2462149,126.414261,30,5,1,0,0,0,0,0,5
ME174051,1,중앙공영주차장(우리은행 서귀포점 인근 공영주차장),제주특별자치도 서귀포시 서귀동 291-2,24시간 이용가능,N,환경부,1661-9408,6,33.249649,126.5623255,6,1,0,0,0,0,0,0,1
ME174052,1,아랑조을거리 공영주차장,제주특별자치도 서귀포시 서귀동 312-6,24시간 이용가능,N,환경부,1661-9408,6,33.247136,126.5605157,6,1,0,0,0,0,0,0,1
ME174053,1,서귀포성당 뒤 주차장,제주특별자치도 서귀포시 서귀동 600-3,24시간 이용가능,N,환경부,1661-9408,6,33.2436487,126.5628543,6,1,0,0,0,0,0,0,1
ME174054,1,국토교통부 인재개발원 앞 주차장,제주특별자치도 서귀포시 서호동 1603,24시간 이용가능,N,환경부,1661-9408,6,33.2523361,126.5157793,6,1,0,0,0,0,0,0,1
ME174055,1,천지연폭포주차장,제주특별자치도 서귀포시 서홍동 666-1,24시간 이용가능,N,환경부,1661-9408,6,33.2447051,126.5597817,6,1,0,0,0,0,0,0,1
ME174055,2,천지연폭포주차장,제주특별자치도 서귀포시 서홍동 666-1,24시간 이용가능,N,환경부,1661-9408,6,33.2447051,126.5597817,12,2,1,0,0,0,0,0,2
ME174056,1,성산읍 공영주차장,제주특별자치도 서귀포시 성산읍 고성리 327-1,24시간 이용가능,N,환경부,1661-9408,6,33.4485209,126.9166899,6,1,0,0,0,0,0,0,1
ME174057,1,성산일출봉 공영주차장,제주특별자치도 서귀포시 성산읍 일출로 284-6,24시간 이용가능,N,환경부,1661-9408,6,33.4619365,126.9355814,6,1,0,0,0,0,0,0,1
ME174057,2,성산일출봉 공영주차장,제주특별자치도 서귀포시 성산읍 일출로 284-6,24시간 이용가능,N,환경부,1661-9408,6,33.4619365,126.9355814,12,2,1,0,0,0,0,0,2
ME174058,1,안덕우체국 뒤 주차장,제주특별자치도 서귀포시 안덕면 화순리 1072,24시간 이용가능,N,환경부,1661-9408,6,33.2460981,126.3348886,6,1,0,0,0,0,0,0,1
ME174059,1,서귀포시 매일시장 공영주차장,제주특별자치도 서귀포시 중앙로62번길 18,24시간 이용가능,N,환경부,1661-9408,6,33.2501492,126.5632261,6,1,0,0,0,0,0,0,1
ME174060,1,표선민속마을 해비치 해변 공영주차장,제주특별자치도 서귀포시 표선면 민속해안로 631-45,24시간 이용가능,N,환경부,1661-9408,6,33.3248308,126.8424054,6,1,0,0,0,0,0,0,1
ME174060,2,표선민속마을 해비치 해변 공영주차장,제주특별자치도 서귀포시 표선면 민속해안로 631-45,24시간 이용가능,N,환경부,1661-9408,6,33.3248308,126.8424054,12,2,0,0,0,0,0,0,2
ME174060,3,표선민속마을 해비치 해변 공영주차장,제주특별자치도 서귀포시 표선면 민속해안로 631-45,24시간 이용가능,N,환경부,1661-9408,6,33.3248308,126.8424054,18,3,0,0,0,0,0,0,3
ME174060,4,표선민속마을 해비치 해변 공영주차장,제주특별자치도 서귀포시 표선면 민속해안로 631-45,24시간 이용가능,N,환경부,1661-9408,6,33.3248308,126.8424054,24,4,0,0,0,0,0,0,4
ME174060,5,표선민속마을 해비치 해변 공영주차장,제주특별자치도 서귀포시 표선면 민속해안로 631-45,24시간 이용가능,N,환경부,1661-9408,6,33.3248308,126.8424054,30,5,1,0,0,0,0,0,5
ME174061,1,표선 의례회관 앞 공영주차장,제주특별자치도 서귀포시 표선면 표선리 2103,24시간 이용가능,N,환경부,1661-9408,6,33.3270822,126.8234354,6,1,0,0,0,0,0,0,1
ME174062,1,회수사거리 인근 공영주차장,제주특별자치도 서귀포시 회수동 788-2,24시간 이용가능,N,환경부,1661-9408,6,33.2632286,126.4426783,6,1,0,0,0,0,0,0,1
ME174063,1,오일장 인근 주차장,제주특별자치도 제주시 구좌읍 세화리 1500-41 ,24시간 이용가능,N,환경부,1661-9408,6,33.524856,126.8568472,6,1,0,0,0,0,0,0,1
ME174064,1,용암해수산업화지원센터,제주특별자치도 제주시 구좌읍 일주동로 2706-40,24시간 이용가능,N,환경부,1661-9408,6,33.5423831,126.8121624,6,1,0,0,0,0,0,0,1
ME174065,1,제주상공회의소 뒤편 주차장,제주특별자치도 제주시 도남동 574-3,24시간 이용가능,N,환경부,1661-9408,6,33.4904403,126.5198517,6,1,0,0,0,0,0,0,1
ME174066,1,이호동 주민센터,제주특별자치도 제주시 백포서길 9,24시간 이용가능,N,환경부,1661-9408,6,33.5000077,126.4580641,6,1,0,0,0,0,0,0,1
ME174067,1,한국폴리텍대학 제주캠퍼스,제주특별자치도 제주시 산천단 동3길 2,24시간 이용가능,N,환경부,1661-9408,6,33.4469182,126.561226,6,1,0,0,0,0,0,0,1
ME174068,1,한라수목원,제주특별자치도 제주시 수목원길 72,24시간 이용가능,N,환경부,1661-9408,6,33.4690818,126.4908317,6,1,0,0,0,0,0,0,1
ME174069,1,탐라중학교 공영주차장,제주특별자치도 제주시 아라동 3008-1,24시간 이용가능,N,환경부,1661-9408,6,33.4914869,126.5442609,6,1,0,0,0,0,0,0,1
ME174070,1,아라지구 공영주차장,제주특별자치도 제주시 아라동 6140-4,24시간 이용가능,N,환경부,1661-9408,6,33.4701598,126.5466775,6,1,0,0,0,0,0,0,1
ME174071,1,상가리사무소,제주특별자치도 제주시 애월읍 상가리 1196-1,24시간 이용가능,N,환경부,1661-9408,6,33.4497188,126.3457119,6,1,0,0,0,0,0,0,1
ME174072,1,오일시장 일대 공영주차장,제주특별자치도 제주시 오일장서길 26,24시간 이용가능,N,환경부,1661-9408,6,33.4965694,126.4738058,6,1,0,0,0,0,0,0,1
ME174073,1,외도구획정리지구 공영주차장,제주특별자치도 제주시 외도1동 482-1,24시간 이용가능,N,환경부,1661-9408,6,33.4899205,126.4325935,6,1,0,0,0,0,0,0,1
ME174074,1,삼성혈 인근 공영주차장,제주특별자치도 제주시 이도1동 1293-1 ,24시간 이용가능,N,환경부,1661-9408,6,33.5045526,126.5305231,6,1,0,0,0,0,0,0,1
ME174075,1,이도주민센터,제주특별자치도 제주시 중앙로25길 17,24시간 이용가능,N,환경부,1661-9408,6,33.5068398,126.5271784,6,1,0,0,0,0,0,0,1
ME174076,1,영락교회 인근 공영주차장,제주특별자치도 제주시 일도2동 488-1,24시간 이용가능,N,환경부,1661-9408,6,33.5103385,126.544115,6,1,0,0,0,0,0,0,1
ME174077,1,제주시 상하수도본부,제주도 제주시 조천읍 대흘리 2778-31,24시간 이용가능,N,환경부,1661-9408,6,33.4997499,126.6496365,6,1,0,0,0,0,0,0,1
ME174078,1,하귀1지구 공영주차장,제주특별자치도 제주시 하귀1리 176-3,24시간 이용가능,N,환경부,1661-9408,6,33.4855867,126.414308,6,1,0,0,0,0,0,0,1
ME174079,1,한경도서관 앞 주차장,제주특별자치도 제주시 한경면 신창리 233-1,24시간 이용가능,N,환경부,1661-9408,6,33.3500436,126.184563,6,1,0,0,0,0,0,0,1
ME174080,1,한림공원 인근 공영주차장,제주특별자치도 제주시 한림읍 금능리 2018,24시간 이용가능,N,환경부,1661-9408,6,33.3904865,126.2380097,6,1,0,0,0,0,0,0,1
ME174081,1,한림읍체육관 주차장,제주특별자치도 제주시 한림읍 한림중앙로 71-9,24시간 이용가능,N,환경부,1661-9408,6,33.4092691,126.2695843,6,1,0,0,0,0,0,0,1
ME174081,2,한림읍체육관 주차장,제주특별자치도 제주시 한림읍 한림중앙로 71-9,24시간 이용가능,N,환경부,1661-9408,6,33.4092691,126.2695843,12,2,0,0,0,0,0,0,2
ME174081,3,한림읍체육관 주차장,제주특별자치도 제주시 한림읍 한림중앙로 71-9,24시간 이용가능,N,환경부,1661-9408,6,33.4092691,126.2695843,18,3,1,0,0,0,0,0,3
ME174082,1,화북동주민센터,제주특별자치도 제주시 화북1동 1976-6,24시간 이용가능,N,환경부,1661-9408,6,33.5198336,126.5657078,6,1,0,0,0,0,0,0,1
ME181538,1,한반도제주호텔,제주특별자치도 제주시 연동2334-4,24시간 이용가능,Y,환경부,1661-9408,6,33.493426,126.490957,6,1,0,0,0,0,0,0,1
ME181539,1,㈜행운식품,제주특별자치도 제주시 조천읍 함덕리 906번지,24시간 이용가능,Y,환경부,1661-9408,6,33.536916,126.669926,6,1,0,0,0,0,0,0,1
ME181540,1,봄그리고가을리조트,제주특별자치도 서귀포시 성산읍 해맞이해안로2660,24시간 이용가능,Y,환경부,1661-9408,6,33.474152,126.91107,6,1,0,0,0,0,0,0,1
ME181541,1,클럽다인리조트,제주특별자치도 제주시 애월읍 애월해안로400-9,24시간 이용가능,Y,환경부,1661-9408,6,33.471151,126.351032,6,1,0,0,0,0,0,0,1
ME181542,11,롯데마트 제주점,제주특별자치도 제주시 연북로 1(노형동),10:00~23:00,Y,환경부,1661-9408,6,33.482377,126.481771,6,1,0,0,0,0,0,0,1
ME181544,1,제주공항,제주특별자치도 제주시 용담2동 2002,24시간 이용가능,Y,환경부,1661-9408,6,33.505395,126.495111,6,1,0,0,0,0,0,0,1
ME183101,2,성산항 공영주차장,"제주특별자치도 서귀포시 성산읍 성산리 347-9, 주차타워 앞",24시간 이용가능,Y,환경부,1661-9408,4,33.4726789,126.9322508,4,1,0,0,0,0,1,0,0
ME183101,4,성산항 공영주차장,"제주특별자치도 서귀포시 성산읍 성산리 347-9, 주차타워 앞",24시간 이용가능,Y,환경부,1661-9408,4,33.4726789,126.9322508,8,2,0,0,0,0,2,0,0
ME183101,52,성산항 공영주차장,"제주특별자치도 서귀포시 성산읍 성산리 347-9, 주차타워 앞",24시간 이용가능,Y,환경부,1661-9408,4,33.4726789,126.9322508,12,3,0,0,0,0,3,0,0
ME183101,54,성산항 공영주차장,"제주특별자치도 서귀포시 성산읍 성산리 347-9, 주차타워 앞",24시간 이용가능,Y,환경부,1661-9408,4,33.4726789,126.9322508,16,4,0,0,0,0,4,0,0
ME183101,1,성산항 공영주차장,"제주특별자치도 서귀포시 성산읍 성산리 347-9, 주차타워 앞",24시간 이용가능,Y,환경부,1661-9408,6,33.4726789,126.9322508,6,5,0,0,0,0,0,0,1
ME183101,3,성산항 공영주차장,"제주특별자치도 서귀포시 성산읍 성산리 347-9, 주차타워 앞",24시간 이용가능,Y,환경부,1661-9408,6,33.4726789,126.9322508,12,6,1,0,0,0,0,0,2
ME183102,2,대정문화체육센터,"제주특별자치도 서귀포시 대정읍 암반수마농로 419, 후문 우측",24시간 이용가능,Y,환경부,1661-9408,4,33.2637648,126.2359856,4,1,0,0,0,0,1,0,0
ME183102,52,대정문화체육센터,"제주특별자치도 서귀포시 대정읍 암반수마농로 419, 후문 우측",24시간 이용가능,Y,환경부,1661-9408,4,33.2637648,126.2359856,8,2,0,0,0,0,2,0,0
ME183102,1,대정문화체육센터,"제주특별자치도 서귀포시 대정읍 암반수마농로 419, 후문 우측",24시간 이용가능,Y,환경부,1661-9408,6,33.2637648,126.2359856,6,3,1,0,0,0,0,0,1
ME184122,1,남원읍동부보건소,제주특별자치도 서귀포시 남원읍 태위로 527,24시간 이용가능,Y,환경부,1661-9408,6,33.275783,126.703417,6,1,0,0,0,0,0,0,1
ME184123,1,서귀포시민회관,제주특별자치도 서귀포시 동홍로 31-7,24시간 이용가능,Y,환경부,1661-9408,6,33.251458,126.566931,6,1,0,0,0,0,0,0,1
ME184124,1,돈내코야영장,제주특별자치도 서귀포시 돈내코로 114,24시간 이용가능,Y,환경부,1661-9408,6,33.300321,126.584802,6,1,0,0,0,0,0,0,1
ME184125,1,안덕면사무소,제주특별자치도 서귀포시 안덕면 화순서서로 74,24시간 이용가능,Y,환경부,1661-9408,6,33.257546,126.330743,6,1,0,0,0,0,0,0,1
ME184126,2,제주국제컨벤션센터2,제주특별자치도 서귀포시 중문관광로 224,24시간 이용가능,Y,환경부,1661-9408,6,33.24163,126.425461,6,1,0,0,0,0,0,0,1
ME184127,1,구좌체육관,제주특별자치도 제주시 구좌읍 김녕로 209,24시간 이용가능,Y,환경부,1661-9408,6,33.556184,126.76167,6,1,0,0,0,0,0,0,1
ME184128,1,제주해녀박물관,제주특별자치도 제주시 구좌읍 해녀박물관길 26,24시간 이용가능,Y,환경부,1661-9408,6,33.523056,126.862851,6,1,0,0,0,0,0,0,1
ME184129,1,제주노루생태공원,제주특별자치도 제주시 명림로 520,07:00~19:00,Y,환경부,1661-9408,6,33.444446,126.62665,6,1,0,0,0,0,0,0,1
ME184130,1,별빛누리공원,제주특별자치도 제주시 선돌목동길 60,24시간 이용가능,Y,환경부,1661-9408,6,33.445028,126.549252,6,1,0,0,0,0,0,0,1
ME184131,1,조천체육관,제주특별자치도 제주시 조천읍 조천18길 11-1,24시간 이용가능,Y,환경부,1661-9408,6,33.539725,126.643948,6,1,0,0,0,0,0,0,1
ME184132,1,한림읍사무소,제주특별자치도 제주시 한림읍 한림상로 132,24시간 이용가능,Y,환경부,1661-9408,6,33.410109,126.267103,6,1,0,0,0,0,0,0,1
ME18A173,1,삼매봉도서관,제주특별자치도 서귀포시 남성중로 153번길 15,06:00~24:00,Y,환경부,1661-9408,6,33.24446,126.552233,6,1,0,0,0,0,0,0,1
ME18A174,1,제주영어교육도시사무소,제주특별자치도 서귀포시 대정읍 구억리 625-1,24시간 이용가능,Y,환경부,1661-9408,6,33.287371,126.281962,6,1,0,0,0,0,0,0,1
ME18A175,1,효돈동주민센터,제주특별자치도 서귀포시 효돈로 152번길 7,24시간 이용가능,Y,환경부,1661-9408,6,33.26323,126.61563,6,1,0,0,0,0,0,0,1
ME18A176,1,봉개동공영주차장,제주특별자치도 제주시 봉개동 1854-1,24시간 이용가능,Y,환경부,1661-9408,6,33.490736,126.595291,6,1,0,0,0,0,0,0,1
ME18A177,1,북촌 너븐숭이4.3 기념관,제주특별자치도 제주시 조천읍 북촌3길 3,24시간 이용가능,Y,환경부,1661-9408,6,33.545812,126.688761,6,1,0,0,0,0,0,0,1
ME18A178,1,제주현대미술관,제주특별자치도 제주시 한경면 저지리 2114-68,24시간 이용가능,Y,환경부,1661-9408,6,33.338358,126.265658,6,1,0,0,0,0,0,0,1
ME18A179,1,협재해수욕장,제주특별자치도 제주시 한림읍 금능리 2018,24시간 이용가능,Y,환경부,1661-9408,6,33.390701,126.237628,6,1,0,0,0,0,0,0,1
ME18A180,1,대륜동주민센터,제주특별자치도 서귀포시 일주동로 9158,24시간 이용가능,Y,환경부,1661-9408,6,33.24813,126.51153,6,1,0,0,0,0,0,0,1
ME18A268,11,메밀가공시설,제주특별자치도 서귀포시 안덕면 광평리 211,월~금09:00~19:00,N,환경부,1661-9408,4,33.328104,126.379729,4,1,0,0,0,0,1,0,0
ME18A268,12,메밀가공시설,제주특별자치도 서귀포시 안덕면 광평리 211,월~금09:00~19:00,N,환경부,1661-9408,4,33.328104,126.379729,8,2,1,0,0,0,2,0,0
ME18A269,11,제스코 서귀포점,제주특별자치도 서귀포시 상효로39 (상효동 754-1),월~금09:00~19:00,N,환경부,1661-9408,4,33.262444,126.595899,4,1,0,0,0,0,1,0,0
ME18A269,12,제스코 서귀포점,제주특별자치도 서귀포시 상효로39 (상효동 754-1),월~금09:00~19:00,N,환경부,1661-9408,4,33.262444,126.595899,8,2,1,0,0,0,2,0,0
ME18A270,11,서귀포농업기술센터,제주특별자치도 서귀포시 남원읍 중산간동로 7413,월~금09:00~19:00,N,환경부,1661-9408,4,33.288054,126.607012,4,1,0,0,0,0,1,0,0
ME18A270,12,서귀포농업기술센터,제주특별자치도 서귀포시 남원읍 중산간동로 7413,월~금09:00~19:00,N,환경부,1661-9408,4,33.288054,126.607012,8,2,1,0,0,0,2,0,0
ME18A271,1,서귀포쓰레기위생매립장,제주특별자치도 서귀포시 산록남로 1241번길 145(색달동),월~금09:00~19:00,Y,환경부,1661-9408,6,33.307043,126.419086,6,1,0,0,0,0,0,0,1
ME18A271,2,서귀포쓰레기위생매립장,제주특별자치도 서귀포시 산록남로 1241번길 145(색달동),월~금09:00~19:00,Y,환경부,1661-9408,6,33.307043,126.419086,12,2,1,0,0,0,0,0,2
ME18A272,11,안덕면사무소,제주특별자치도 서귀포시 안덕면 화순서로 74,24시간 이용가능,Y,환경부,1661-9408,4,33.257492,126.330668,4,1,0,0,0,0,1,0,0
ME18A272,12,안덕면사무소,제주특별자치도 서귀포시 안덕면 화순서로 74,24시간 이용가능,Y,환경부,1661-9408,4,33.257492,126.330668,8,2,1,0,0,0,2,0,0
ME18A273,11,제주추사관,제주특별자치도 서귀포시 대정읍 추사로 36번길 1,24시간 이용가능,Y,환경부,1661-9408,4,33.249949,126.278264,4,1,0,0,0,0,1,0,0
ME18A273,12,제주추사관,제주특별자치도 서귀포시 대정읍 추사로 36번길 1,24시간 이용가능,Y,환경부,1661-9408,4,33.249949,126.278264,8,2,1,0,0,0,2,0,0
ME18A274,11,하효마을다목적회관,제주특별자치도 서귀포시 칠십리로 740(하효동),24시간 이용가능,Y,환경부,1661-9408,4,33.258481,126.617699,4,1,0,0,0,0,1,0,0
ME18A274,12,하효마을다목적회관,제주특별자치도 서귀포시 칠십리로 740(하효동),24시간 이용가능,Y,환경부,1661-9408,4,33.258481,126.617699,8,2,1,0,0,0,2,0,0
ME18A275,11,중앙공영주차장,제주특별자치도 서귀포시 서귀동 291-63(3),24시간 이용가능,N,환경부,1661-9408,4,33.249934,126.562129,4,1,0,0,0,0,1,0,0
ME18A275,12,중앙공영주차장,제주특별자치도 서귀포시 서귀동 291-63(3),24시간 이용가능,N,환경부,1661-9408,4,33.249934,126.562129,8,2,1,0,0,0,2,0,0
ME18A276,11,선흘리 낙선동4.3 유적지,제주특별자치도 제주시 조천읍 선흘서5길7,24시간 이용가능,Y,환경부,1661-9408,4,33.515459,126.693662,4,1,0,0,0,0,1,0,0
ME18A276,12,선흘리 낙선동4.3 유적지,제주특별자치도 제주시 조천읍 선흘서5길7,24시간 이용가능,Y,환경부,1661-9408,4,33.515459,126.693662,8,2,1,0,0,0,2,0,0
ME18A277,11,애월읍사무소,제주특별자치도 제주시 애월읍 일주서로 6322,24시간 이용가능,Y,환경부,1661-9408,4,33.462511,126.32973,4,1,0,0,0,0,1,0,0
ME18A277,12,애월읍사무소,제주특별자치도 제주시 애월읍 일주서로 6322,24시간 이용가능,Y,환경부,1661-9408,4,33.462511,126.32973,8,2,1,0,0,0,2,0,0
ME18A278,1,한국교통안전공단제주자동차검사소,제주특별자치도 제주시 삼봉로 79(도련2동),"08:00~13:00(일,공휴일미개방)",N,환경부,1661-9408,6,33.514325,126.589355,6,1,0,0,0,0,0,0,1
ME18A278,2,한국교통안전공단제주자동차검사소,제주특별자치도 제주시 삼봉로 79(도련2동),"08:00~13:00(일,공휴일미개방)",N,환경부,1661-9408,6,33.514325,126.589355,12,2,1,0,0,0,0,0,2
ME18A279,11,제주도립미술관,제주특별자치도 제주시 1100로 2894-78(연동),24시간 이용가능,Y,환경부,1661-9408,4,33.453067,126.488257,4,1,0,0,0,0,1,0,0
ME18A279,12,제주도립미술관,제주특별자치도 제주시 1100로 2894-78(연동),24시간 이용가능,Y,환경부,1661-9408,4,33.453067,126.488257,8,2,1,0,0,0,2,0,0
ME18A280,11,조천읍사무소,제주특별자치도 제주시 조천읍 신북로 194,24시간 이용가능,Y,환경부,1661-9408,4,33.534508,126.634244,4,1,0,0,0,0,1,0,0
ME18A280,12,조천읍사무소,제주특별자치도 제주시 조천읍 신북로 194,24시간 이용가능,Y,환경부,1661-9408,4,33.534508,126.634244,8,2,1,0,0,0,2,0,0
ME18A281,11,일출랜드,제주특별자치도 서귀포시 성산읍 중산간동로 4150-30,09:00~18:00,Y,환경부,1661-9408,4,33.381622,126.84219,4,1,0,0,0,0,1,0,0
ME18A281,12,일출랜드,제주특별자치도 서귀포시 성산읍 중산간동로 4150-30,09:00~18:00,Y,환경부,1661-9408,4,33.381622,126.84219,8,2,1,0,0,0,2,0,0
ME18A282,11,제주항일기념관,제주특별자치도 제주시 조천읍 신북로 303,"09:00~19:00(토,일 미개방)",N,환경부,1661-9408,4,33.541106,126.643424,4,1,0,0,0,0,1,0,0
ME18A282,12,제주항일기념관,제주특별자치도 제주시 조천읍 신북로 303,"09:00~19:00(토,일 미개방)",N,환경부,1661-9408,4,33.541106,126.643424,8,2,1,0,0,0,2,0,0
ME18A283,11,양지(추모)공원,제주특별자치도 제주시 516로 2810-31(영평동),"09:00~19:00(토,일 미개방)",N,환경부,1661-9408,4,33.43966,126.579013,4,1,0,0,0,0,1,0,0
ME18A283,12,양지(추모)공원,제주특별자치도 제주시 516로 2810-31(영평동),"09:00~19:00(토,일 미개방)",N,환경부,1661-9408,4,33.43966,126.579013,8,2,1,0,0,0,2,0,0
ME18A306,11,홍로공영주차장,제주특별자치도 서귀포시 동홍동 1480-6,24시간 이용가능,Y,환경부,1661-9408,4,33.255903,126.560992,4,1,0,0,0,0,1,0,0
ME18A306,12,홍로공영주차장,제주특별자치도 서귀포시 동홍동 1480-6,24시간 이용가능,Y,환경부,1661-9408,4,33.255903,126.560992,8,2,0,0,0,0,2,0,0
ME18A306,1,홍로공영주차장,제주특별자치도 서귀포시 동홍동 1480-6,24시간 이용가능,Y,환경부,1661-9408,6,33.255903,126.560992,6,3,1,0,0,0,0,0,1
ME18A307,11,돌문화공원,제주특별자치도 제주시 조천읍 남조로 2023,24시간 이용가능,Y,환경부,1661-9408,4,33.446122,126.664039,4,1,0,0,0,0,1,0,0
ME18A307,12,돌문화공원,제주특별자치도 제주시 조천읍 남조로 2023,24시간 이용가능,Y,환경부,1661-9408,4,33.446122,126.664039,8,2,0,0,0,0,2,0,0
ME18A307,1,돌문화공원,제주특별자치도 제주시 조천읍 남조로 2023,24시간 이용가능,Y,환경부,1661-9408,6,33.446122,126.664039,6,3,1,0,0,0,0,0,1
ME18A308,11,사려니숲길 주차장,제주특별자치도 제주시 봉개동 2750-2,24시간 이용가능,Y,환경부,1661-9408,4,33.434197,126.637593,4,1,0,0,0,0,1,0,0
ME18A308,12,사려니숲길 주차장,제주특별자치도 제주시 봉개동 2750-2,24시간 이용가능,Y,환경부,1661-9408,4,33.434197,126.637593,8,2,0,0,0,0,2,0,0
ME18A308,1,사려니숲길 주차장,제주특별자치도 제주시 봉개동 2750-2,24시간 이용가능,Y,환경부,1661-9408,6,33.434197,126.637593,6,3,1,0,0,0,0,0,1
ME18A309,11,제스코마트,제주특별자치도 제주시 연북로 444,24시간 이용가능,Y,환경부,1661-9408,4,33.480929,126.529513,4,1,0,0,0,0,1,0,0
ME18A309,12,제스코마트,제주특별자치도 제주시 연북로 444,24시간 이용가능,Y,환경부,1661-9408,4,33.480929,126.529513,8,2,0,0,0,0,2,0,0
