시도,시군구,읍면동,업종,연령대,성별,날짜,이용자수,이용횟수,이용액
제주도,제주시,읍면,쇼핑,60대이상,남,201610,1545,3581,76186560
제주도,제주시,읍면,쇼핑,50대,여,201610,1817,3562,81128150
제주도,제주시,읍면,쇼핑,50대,남,201610,3128,7651,141394360
제주도,제주시,읍면,쇼핑,40대,여,201610,2871,5471,99954960
제주도,제주시,읍면,쇼핑,40대,남,201610,5352,11868,199044480
제주도,제주시,읍면,쇼핑,30대,여,201610,5293,8736,133466495
제주도,제주시,읍면,쇼핑,30대,남,201610,6774,12984,176638222
제주도,제주시,읍면,쇼핑,20대,여,201610,3427,5819,60194360
제주도,제주시,읍면,쇼핑,20대,남,201610,2778,6114,56120420
제주도,제주시,읍면,쇼핑,20 미만,여,201610,149,266,1205520
제주도,제주시,읍면,쇼핑,20 미만,남,201610,269,569,2495690
제주도,제주시,읍면,소매,60대이상,여,201610,583,697,53558682
제주도,제주시,읍면,소매,60대이상,남,201610,725,869,56431776
제주도,제주시,읍면,소매,50대,여,201610,944,1122,64607220
제주도,제주시,읍면,소매,50대,남,201610,1128,1387,85893680
제주도,제주시,읍면,소매,40대,여,201610,1049,1282,45324830
제주도,제주시,읍면,소매,40대,남,201610,1255,1537,59630456
제주도,제주시,읍면,소매,30대,여,201610,1260,1467,52311882
제주도,제주시,읍면,소매,30대,남,201610,1232,1446,47909620
제주도,제주시,읍면,소매,20대,여,201610,920,1052,22558390
제주도,제주시,읍면,소매,20대,남,201610,413,477,11672360
제주도,제주시,읍면,소매,20 미만,여,201610,243,367,3732250
제주도,제주시,읍면,소매,20 미만,남,201610,285,410,4169200
제주도,제주시,읍면,문화/레져,60대이상,여,201610,682,883,70406685
제주도,제주시,읍면,문화/레져,60대이상,남,201610,1336,1874,232161461
제주도,제주시,읍면,문화/레져,50대,여,201610,1602,2039,119161563
제주도,제주시,읍면,문화/레져,50대,남,201610,2295,2909,328084133
제주도,제주시,읍면,문화/레져,40대,여,201610,2234,2956,125315820
제주도,제주시,읍면,문화/레져,40대,남,201610,3095,3967,223191809
제주도,제주시,읍면,문화/레져,30대,여,201610,2887,3525,83901400
제주도,제주시,읍면,문화/레져,30대,남,201610,2580,3200,87735388
제주도,제주시,읍면,문화/레져,20대,여,201610,1308,1497,28781330
제주도,제주시,읍면,문화/레져,20대,남,201610,686,791,18722550
제주도,제주시,읍면,문화/레져,20 미만,여,201610,75,80,421000
제주도,제주시,읍면,문화/레져,20 미만,남,201610,87,91,754700
제주도,제주시,읍면,기타,60대이상,여,201610,176,280,14346450
제주도,제주시,읍면,기타,60대이상,남,201610,316,577,26044001
제주도,제주시,읍면,기타,50대,여,201610,329,503,23749980
제주도,제주시,읍면,기타,50대,남,201610,530,960,56040730
제주도,제주시,읍면,기타,40대,여,201610,417,668,29360312
제주도,제주시,읍면,기타,40대,남,201610,620,1096,44929630
제주도,제주시,읍면,기타,30대,여,201610,500,680,25273890
제주도,제주시,읍면,기타,30대,남,201610,492,677,26969560
제주도,제주시,읍면,기타,20대,여,201610,309,413,12114340
제주도,제주시,읍면,기타,20대,남,201610,183,404,7148420
제주도,제주시,읍면,기타,20 미만,여,201610,8,9,77800
제주도,제주시,읍면,기타,20 미만,남,201610,18,23,110900
제주도,제주시,읍면,교통,60대이상,여,201610,598,706,37096168
제주도,제주시,읍면,교통,60대이상,남,201610,1581,1874,105457065
제주도,제주시,읍면,교통,50대,여,201610,1535,1781,80422750
제주도,제주시,읍면,교통,50대,남,201610,3001,3578,211108454
제주도,제주시,읍면,교통,40대,여,201610,1905,2203,95064522
제주도,제주시,읍면,교통,40대,남,201610,3858,4597,259143861
제주도,제주시,읍면,교통,30대,여,201610,3049,3407,110368962
제주도,제주시,읍면,교통,30대,남,201610,4672,5234,204110003
제주도,제주시,읍면,교통,20대,여,201610,1950,2158,48557602
제주도,제주시,읍면,교통,20대,남,201610,1639,1801,56850858
제주도,제주시,읍면,교통,20 미만,여,201610,5,7,561000
제주도,제주시,도심,유흥,60대이상,여,201610,94,112,19331500
제주도,제주시,도심,유흥,60대이상,남,201610,287,351,68020700
제주도,제주시,도심,유흥,50대,여,201610,224,256,36059300
제주도,제주시,도심,유흥,50대,남,201610,978,1342,254190500
제주도,제주시,도심,유흥,40대,여,201610,225,273,28443200
제주도,제주시,도심,유흥,40대,남,201610,1051,1393,269481300
제주도,제주시,도심,유흥,30대,여,201610,275,333,25784900
제주도,제주시,도심,유흥,30대,남,201610,854,1136,127512000
제주도,제주시,도심,유흥,20대,여,201610,285,341,18657900
제주도,제주시,도심,유흥,20대,남,201610,419,606,35570900
제주도,제주시,도심,식음료,60대이상,여,201610,3582,4877,212064510
제주도,제주시,도심,식음료,60대이상,남,201610,7053,10195,471674223
제주도,제주시,도심,식음료,50대,여,201610,8675,11965,492981049
제주도,제주시,도심,식음료,50대,남,201610,14191,22207,967735630
제주도,제주시,도심,식음료,40대,여,201610,11509,16327,543421907
제주도,제주시,도심,식음료,40대,남,201610,18842,28921,1035119677
제주도,제주시,도심,식음료,30대,여,201610,18821,26343,666523414
제주도,제주시,도심,식음료,30대,남,201610,21987,32988,913418849
제주도,제주시,도심,식음료,20대,여,201610,12799,19993,378568010
제주도,제주시,도심,식음료,20대,남,201610,9146,15609,330391718
제주도,제주시,도심,식음료,20 미만,여,201610,222,278,2306140
제주도,제주시,도심,식음료,20 미만,남,201610,281,344,3363770
제주도,제주시,도심,숙박,60대이상,여,201610,211,281,36863285
제주도,제주시,도심,숙박,60대이상,남,201610,555,712,134995731
제주도,제주시,도심,숙박,50대,여,201610,555,715,107351952
제주도,제주시,도심,숙박,50대,남,201610,1324,1777,313594802
제주도,제주시,도심,숙박,40대,여,201610,723,1023,143313156
제주도,제주시,도심,숙박,40대,남,201610,1696,2226,262173885
제주도,제주시,도심,숙박,30대,여,201610,950,1184,113909540
제주도,제주시,도심,숙박,30대,남,201610,1501,1931,180832499
제주도,제주시,도심,숙박,20대,여,201610,475,585,38704446
제주도,제주시,도심,숙박,20대,남,201610,568,709,45888632
제주도,제주시,도심,숙박,20 미만,여,201610,5,5,170000
제주도,제주시,도심,숙박,20 미만,남,201610,6,6,157500
제주도,제주시,도심,쇼핑,60대이상,여,201610,5279,9606,525216461
제주도,제주시,도심,쇼핑,60대이상,남,201610,8528,16204,789578176
제주도,제주시,도심,쇼핑,50대,여,201610,11286,20240,999593936
제주도,제주시,도심,쇼핑,50대,남,201610,18128,37212,1457071061
제주도,제주시,도심,쇼핑,40대,여,201610,13738,26633,1156578578
제주도,제주시,도심,쇼핑,40대,남,201610,23984,50465,1635434409
제주도,제주시,도심,쇼핑,30대,여,201610,19599,37134,1405037894
제주도,제주시,도심,쇼핑,30대,남,201610,26081,53738,1500127523
제주도,제주시,도심,쇼핑,20대,여,201610,13521,27761,725491912
제주도,제주시,도심,쇼핑,20대,남,201610,11613,29398,498206711
제주도,제주시,도심,쇼핑,20 미만,여,201610,577,864,21950000
제주도,제주시,도심,쇼핑,20 미만,남,201610,480,656,11326170
제주도,제주시,도심,소매,60대이상,여,201610,2917,3536,238998410
제주도,제주시,도심,소매,60대이상,남,201610,3570,4313,296012804
제주도,제주시,도심,소매,50대,여,201610,5595,6777,368953743
제주도,제주시,도심,소매,50대,남,201610,5993,7336,431807794
제주도,제주시,도심,소매,40대,여,201610,5955,7332,357115217
제주도,제주시,도심,소매,40대,남,201610,6894,8367,420419595
제주도,제주시,도심,소매,30대,여,201610,7502,9128,366172540
제주도,제주시,도심,소매,30대,남,201610,6971,8365,355322100
제주도,제주시,도심,소매,20대,여,201610,5203,6553,199004629
제주도,제주시,도심,소매,20대,남,201610,2869,3586,134965340
제주도,제주시,도심,소매,20 미만,여,201610,476,581,11140820
제주도,제주시,도심,소매,20 미만,남,201610,533,628,11770100
제주도,제주시,도심,문화/레져,60대이상,여,201610,160,201,14357680
제주도,제주시,도심,문화/레져,60대이상,남,201610,425,642,92051807
제주도,제주시,도심,문화/레져,50대,여,201610,462,540,33236223
제주도,제주시,도심,문화/레져,50대,남,201610,1033,1295,110548393
제주도,제주시,도심,문화/레져,40대,여,201610,697,881,35274292
제주도,제주시,도심,문화/레져,40대,남,201610,1217,1545,96354170
제주도,제주시,도심,문화/레져,30대,여,201610,906,1135,25447550
제주도,제주시,도심,문화/레져,30대,남,201610,1144,1415,38490780
제주도,제주시,도심,문화/레져,20대,여,201610,981,1186,19216840
제주도,제주시,도심,문화/레져,20대,남,201610,828,1092,18555770
제주도,제주시,도심,문화/레져,20 미만,여,201610,59,71,507800
제주도,제주시,도심,문화/레져,20 미만,남,201610,32,38,287000
제주도,제주시,도심,기타,60대이상,여,201610,1582,2654,126969838
제주도,제주시,도심,기타,60대이상,남,201610,3044,5338,401567459
제주도,제주시,도심,기타,50대,여,201610,3724,6063,302885619
제주도,제주시,도심,기타,50대,남,201610,8286,16602,701945500
제주도,제주시,도심,기타,40대,여,201610,6524,11140,645597494
제주도,제주시,도심,기타,40대,남,201610,17946,36677,1292300330
제주도,제주시,도심,기타,30대,여,201610,11509,17864,934177926
제주도,제주시,도심,기타,30대,남,201610,23055,42248,1269074655
제주도,제주시,도심,기타,20대,여,201610,6701,9659,580153346
제주도,제주시,도심,기타,20대,남,201610,5953,9321,332085012
제주도,제주시,도심,기타,20 미만,여,201610,24,32,1512400
제주도,제주시,도심,기타,20 미만,남,201610,35,46,3667100
제주도,제주시,도심,교통,60대이상,여,201610,1234,1561,117894426
제주도,제주시,도심,교통,60대이상,남,201610,2774,3499,235093619
제주도,제주시,도심,교통,50대,여,201610,3373,4165,324913776
제주도,제주시,도심,교통,50대,남,201610,5954,7632,512046361
제주도,제주시,도심,교통,40대,여,201610,4994,6304,478440316
제주도,제주시,도심,교통,40대,남,201610,9226,11604,789695163
제주도,제주시,도심,교통,30대,여,201610,8436,10349,718280329
제주도,제주시,도심,교통,30대,남,201610,11027,13261,839422951
제주도,제주시,도심,교통,20대,여,201610,4825,5752,412202743
제주도,제주시,도심,교통,20대,남,201610,3763,4679,278104265
제주도,제주시,도심,교통,20 미만,여,201610,11,15,1692190
제주도,제주시,도심,교통,20 미만,남,201610,7,8,869800
제주도,서귀포시,읍면,유흥,60대이상,여,201610,14,19,2145500
제주도,서귀포시,읍면,유흥,60대이상,남,201610,69,108,15152000
제주도,서귀포시,읍면,유흥,50대,여,201610,45,69,5710500
제주도,서귀포시,읍면,유흥,50대,남,201610,187,310,36230500
제주도,서귀포시,읍면,유흥,40대,여,201610,39,46,2910000
제주도,서귀포시,읍면,유흥,40대,남,201610,158,266,35322400
제주도,서귀포시,읍면,유흥,30대,여,201610,69,84,4301000
제주도,서귀포시,읍면,유흥,30대,남,201610,113,149,10667000
제주도,서귀포시,읍면,유흥,20대,여,201610,57,76,3346000
제주도,서귀포시,읍면,유흥,20대,남,201610,51,72,2919500
제주도,서귀포시,읍면,식음료,60대이상,여,201610,1607,2164,110618710
제주도,서귀포시,읍면,식음료,60대이상,남,201610,2839,4306,230679530
제주도,서귀포시,읍면,식음료,50대,여,201610,3545,4963,232173130
제주도,서귀포시,읍면,식음료,50대,남,201610,4556,7370,352353760
제주도,서귀포시,읍면,식음료,40대,여,201610,5214,7692,296951837
제주도,서귀포시,읍면,식음료,40대,남,201610,7411,11403,449242964
제주도,서귀포시,읍면,식음료,30대,여,201610,8980,12716,397690760
제주도,서귀포시,읍면,식음료,30대,남,201610,9279,13526,438083354
제주도,서귀포시,읍면,식음료,20대,여,201610,4946,6849,179126086
제주도,서귀포시,읍면,식음료,20대,남,201610,3118,4421,112439065
제주도,서귀포시,읍면,식음료,20 미만,여,201610,391,472,6106450
제주도,서귀포시,읍면,식음료,20 미만,남,201610,292,364,4387050
제주도,서귀포시,읍면,숙박,60대이상,여,201610,161,204,15312400
제주도,서귀포시,읍면,숙박,60대이상,남,201610,290,366,43317665
제주도,서귀포시,읍면,숙박,50대,여,201610,431,515,31577368
제주도,서귀포시,읍면,숙박,50대,남,201610,532,661,55887311
제주도,서귀포시,읍면,숙박,40대,여,201610,623,800,46524498
제주도,서귀포시,읍면,숙박,40대,남,201610,826,1097,75535366
제주도,서귀포시,읍면,숙박,30대,여,201610,997,1219,59881211
제주도,서귀포시,읍면,숙박,30대,남,201610,1008,1223,56043660
제주도,서귀포시,읍면,숙박,20대,여,201610,623,729,18540187
제주도,서귀포시,읍면,숙박,20대,남,201610,341,399,10460644
제주도,서귀포시,읍면,숙박,20 미만,여,201610,25,26,149600
제주도,서귀포시,읍면,숙박,20 미만,남,201610,24,30,168600
제주도,서귀포시,읍면,쇼핑,60대이상,여,201610,738,1653,36918340
제주도,서귀포시,읍면,쇼핑,60대이상,남,201610,1345,3199,61312400
제주도,서귀포시,읍면,쇼핑,50대,여,201610,1755,3688,71752940
제주도,서귀포시,읍면,쇼핑,50대,남,201610,3000,7610,126156542
제주도,서귀포시,읍면,쇼핑,40대,여,201610,2733,5254,92256080
제주도,서귀포시,읍면,쇼핑,40대,남,201610,5007,10986,167635758
제주도,서귀포시,읍면,쇼핑,30대,여,201610,4261,7235,104606780
제주도,서귀포시,읍면,쇼핑,30대,남,201610,6025,11658,150834340
제주도,서귀포시,읍면,쇼핑,20대,여,201610,2531,4370,43888505
제주도,서귀포시,읍면,쇼핑,20대,남,201610,2434,5169,48767660
제주도,서귀포시,읍면,쇼핑,20 미만,여,201610,225,423,2828890
제주도,서귀포시,읍면,쇼핑,20 미만,남,201610,377,626,2953328
제주도,서귀포시,읍면,소매,60대이상,여,201610,1006,1180,104835090
제주도,서귀포시,읍면,소매,60대이상,남,201610,1099,1275,105841200
제주도,서귀포시,읍면,소매,50대,여,201610,1637,1951,138683314
제주도,서귀포시,읍면,소매,50대,남,201610,1511,1903,113809420
제주도,서귀포시,읍면,소매,40대,여,201610,1984,2375,100893343
제주도,서귀포시,읍면,소매,40대,남,201610,2389,2881,116242652
제주도,서귀포시,읍면,소매,30대,여,201610,2517,3010,100054590
제주도,서귀포시,읍면,소매,30대,남,201610,2263,2715,98175210
제주도,서귀포시,읍면,소매,20대,여,201610,1330,1521,37057955
제주도,서귀포시,읍면,소매,20대,남,201610,673,818,20985020
제주도,서귀포시,읍면,소매,20 미만,여,201610,124,141,1884600
제주도,서귀포시,읍면,소매,20 미만,남,201610,85,91,1287400
제주도,서귀포시,읍면,문화/레져,60대이상,여,201610,533,729,83208845
제주도,서귀포시,읍면,문화/레져,60대이상,남,201610,983,1366,158413660
제주도,서귀포시,읍면,문화/레져,50대,여,201610,1012,1227,85964025
제주도,서귀포시,읍면,문화/레져,50대,남,201610,1577,2026,211548579
제주도,서귀포시,읍면,문화/레져,40대,여,201610,1869,2410,129025700
제주도,서귀포시,읍면,문화/레져,40대,남,201610,2605,3358,204767125
제주도,서귀포시,읍면,문화/레져,30대,여,201610,2510,3187,131939995
제주도,서귀포시,읍면,문화/레져,30대,남,201610,2469,3109,130019145
제주도,서귀포시,읍면,문화/레져,20대,여,201610,1066,1235,37067555
제주도,서귀포시,읍면,문화/레져,20대,남,201610,742,874,27189315
제주도,서귀포시,읍면,문화/레져,20 미만,여,201610,47,51,758800
제주도,서귀포시,읍면,문화/레져,20 미만,남,201610,71,89,536300
제주도,서귀포시,읍면,기타,60대이상,여,201610,334,460,23433211
제주도,서귀포시,읍면,기타,60대이상,남,201610,586,968,48630256
제주도,서귀포시,읍면,기타,50대,여,201610,575,855,35503594
제주도,서귀포시,읍면,기타,50대,남,201610,842,1486,66795270
제주도,서귀포시,읍면,기타,40대,여,201610,689,1058,39205232
제주도,서귀포시,읍면,기타,40대,남,201610,1062,1657,66706939
제주도,서귀포시,읍면,기타,30대,여,201610,904,1152,33728870
제주도,서귀포시,읍면,기타,30대,남,201610,1039,1310,36436880
제주도,서귀포시,읍면,기타,20대,여,201610,456,518,9258650
제주도,서귀포시,읍면,기타,20대,남,201610,363,436,10871920
제주도,서귀포시,읍면,기타,20 미만,여,201610,22,56,336300
제주도,서귀포시,읍면,기타,20 미만,남,201610,12,34,189100
제주도,서귀포시,읍면,교통,60대이상,여,201610,233,296,13633255
제주도,서귀포시,읍면,교통,60대이상,남,201610,525,728,33649942
제주도,서귀포시,읍면,교통,50대,여,201610,437,552,23410993
제주도,서귀포시,읍면,교통,50대,남,201610,906,1216,54602235
제주도,서귀포시,읍면,교통,40대,여,201610,669,794,29488847
제주도,서귀포시,읍면,교통,40대,남,201610,1384,1719,69540683
제주도,서귀포시,읍면,교통,30대,여,201610,978,1092,35169644
제주도,서귀포시,읍면,교통,30대,남,201610,1540,1747,57523525
제주도,서귀포시,읍면,교통,20대,여,201610,519,570,15784168
제주도,서귀포시,읍면,교통,20대,남,201610,527,580,17504664
제주도,서귀포시,도심,유흥,60대이상,여,201610,38,45,5143300
제주도,서귀포시,도심,유흥,60대이상,남,201610,100,129,23616700
제주도,서귀포시,도심,유흥,50대,여,201610,58,71,12352500
제주도,서귀포시,도심,유흥,50대,남,201610,293,414,62724000
제주도,서귀포시,도심,유흥,40대,여,201610,60,80,9371000
제주도,서귀포시,도심,유흥,40대,남,201610,366,501,84668300
제주도,서귀포시,도심,유흥,30대,여,201610,110,137,6111600
제주도,서귀포시,도심,유흥,30대,남,201610,281,385,32860200
제주도,서귀포시,도심,유흥,20대,여,201610,144,200,6075000
제주도,서귀포시,도심,유흥,20대,남,201610,177,250,14082100
제주도,서귀포시,도심,식음료,60대이상,여,201610,1804,2371,112287220
제주도,서귀포시,도심,식음료,60대이상,남,201610,3314,4626,243556698
제주도,서귀포시,도심,식음료,50대,여,201610,3805,4910,236186690
제주도,서귀포시,도심,식음료,50대,남,201610,5977,8433,446725810
제주도,서귀포시,도심,식음료,40대,여,201610,5505,7145,309022618
제주도,서귀포시,도심,식음료,40대,남,201610,9015,12800,570887294
제주도,서귀포시,도심,식음료,30대,여,201610,9340,11899,434444915
제주도,서귀포시,도심,식음료,30대,남,201610,10659,14179,526030247
제주도,서귀포시,도심,식음료,20대,여,201610,5260,7117,198216240
제주도,서귀포시,도심,식음료,20대,남,201610,3741,5076,157853440
제주도,서귀포시,도심,식음료,20 미만,여,201610,101,110,1259550
제주도,서귀포시,도심,식음료,20 미만,남,201610,137,152,1721750
제주도,서귀포시,도심,숙박,60대이상,여,201610,209,279,56698168
제주도,서귀포시,도심,숙박,60대이상,남,201610,437,581,97636294
제주도,서귀포시,도심,숙박,50대,여,201610,445,555,102703056
제주도,서귀포시,도심,숙박,50대,남,201610,718,945,177895563
제주도,서귀포시,도심,숙박,40대,여,201610,756,980,149488220
제주도,서귀포시,도심,숙박,40대,남,201610,1347,1805,287125851
제주도,서귀포시,도심,숙박,30대,여,201610,1290,1662,202892730
제주도,서귀포시,도심,숙박,30대,남,201610,1359,1825,267449203
제주도,서귀포시,도심,숙박,20대,여,201610,563,706,71668150
제주도,서귀포시,도심,숙박,20대,남,201610,402,521,44707982
제주도,서귀포시,도심,쇼핑,60대이상,여,201610,1542,2968,112510760
제주도,서귀포시,도심,쇼핑,60대이상,남,201610,2419,4772,140073360
제주도,서귀포시,도심,쇼핑,50대,여,201610,3235,5574,189813030
제주도,서귀포시,도심,쇼핑,50대,남,201610,4999,10516,246581361
제주도,서귀포시,도심,쇼핑,40대,여,201610,4639,7687,227019490
제주도,서귀포시,도심,쇼핑,40대,남,201610,8497,16904,346638749
제주도,서귀포시,도심,쇼핑,30대,여,201610,7850,12173,278234650
제주도,서귀포시,도심,쇼핑,30대,남,201610,10356,18848,339572980
제주도,서귀포시,도심,쇼핑,20대,여,201610,4651,8396,126126740
제주도,서귀포시,도심,쇼핑,20대,남,201610,4558,10014,126644520
제주도,서귀포시,도심,쇼핑,20 미만,여,201610,337,491,2311030
제주도,서귀포시,도심,쇼핑,20 미만,남,201610,469,791,3839660
제주도,서귀포시,도심,소매,60대이상,여,201610,919,1183,129946731
제주도,서귀포시,도심,소매,60대이상,남,201610,1116,1295,156480087
제주도,서귀포시,도심,소매,50대,여,201610,1626,2050,144564951
제주도,서귀포시,도심,소매,50대,남,201610,1655,2127,140921854
제주도,서귀포시,도심,소매,40대,여,201610,2042,2628,111701249
제주도,서귀포시,도심,소매,40대,남,201610,2511,3274,148312370
제주도,서귀포시,도심,소매,30대,여,201610,2911,3754,128459701
제주도,서귀포시,도심,소매,30대,남,201610,2795,3715,135695982
제주도,서귀포시,도심,소매,20대,여,201610,1721,2401,56908696
제주도,서귀포시,도심,소매,20대,남,201610,856,1146,31612476
제주도,서귀포시,도심,소매,20 미만,여,201610,46,51,716800
제주도,서귀포시,도심,소매,20 미만,남,201610,68,77,1176600
제주도,서귀포시,도심,문화/레져,60대이상,여,201610,203,267,16581200
제주도,서귀포시,도심,문화/레져,60대이상,남,201610,484,624,57878290
제주도,서귀포시,도심,문화/레져,50대,여,201610,493,579,31297526
제주도,서귀포시,도심,문화/레져,50대,남,201610,908,1123,100794680
제주도,서귀포시,도심,문화/레져,40대,여,201610,760,943,48910810
제주도,서귀포시,도심,문화/레져,40대,남,201610,1192,1477,80870720
제주도,서귀포시,도심,문화/레져,30대,여,201610,812,969,30756160
제주도,서귀포시,도심,문화/레져,30대,남,201610,946,1192,41109300
제주도,서귀포시,도심,문화/레져,20대,여,201610,484,564,12779850
제주도,서귀포시,도심,문화/레져,20대,남,201610,433,504,12249440
제주도,서귀포시,도심,문화/레져,20 미만,여,201610,5,5,58400
제주도,서귀포시,도심,기타,60대이상,여,201610,412,746,27747810
제주도,서귀포시,도심,기타,60대이상,남,201610,718,1219,55093330
제주도,서귀포시,도심,기타,50대,여,201610,702,1008,40444470
제주도,서귀포시,도심,기타,50대,남,201610,1164,1900,81912150
제주도,서귀포시,도심,기타,40대,여,201610,837,1270,53826020
제주도,서귀포시,도심,기타,40대,남,201610,1472,2382,92544224
제주도,서귀포시,도심,기타,30대,여,201610,1264,1738,69157680
제주도,서귀포시,도심,기타,30대,남,201610,1419,1967,63947045
제주도,서귀포시,도심,기타,20대,여,201610,648,899,27464200
제주도,서귀포시,도심,기타,20대,남,201610,464,602,15612175
제주도,서귀포시,도심,교통,60대이상,여,201610,298,385,19541434
제주도,서귀포시,도심,교통,60대이상,남,201610,728,898,40711456
제주도,서귀포시,도심,교통,50대,여,201610,657,738,33271458
제주도,서귀포시,도심,교통,50대,남,201610,1235,1514,69917662
제주도,서귀포시,도심,교통,40대,여,201610,895,1004,38935104
제주도,서귀포시,도심,교통,40대,남,201610,1879,2206,87020539
제주도,서귀포시,도심,교통,30대,여,201610,1320,1421,46276635
제주도,서귀포시,도심,교통,30대,남,201610,2067,2334,80195270
제주도,서귀포시,도심,교통,20대,여,201610,583,615,18908510
제주도,서귀포시,도심,교통,20대,남,201610,589,671,19985417
제주도,제주시,읍면,유흥,60대이상,여,201609,7,12,2248000
제주도,제주시,읍면,유흥,60대이상,남,201609,40,61,5008700
제주도,제주시,읍면,유흥,50대,여,201609,34,40,2442300
제주도,제주시,읍면,유흥,50대,남,201609,125,203,26440600
제주도,제주시,읍면,유흥,40대,여,201609,53,62,2956700
제주도,제주시,읍면,유흥,40대,남,201609,142,195,15041700
제주도,제주시,읍면,유흥,30대,여,201609,144,160,4627500
제주도,제주시,읍면,유흥,30대,남,201609,164,178,8298700
제주도,제주시,읍면,유흥,20대,여,201609,112,120,2965100
제주도,제주시,읍면,유흥,20대,남,201609,53,65,3103900
제주도,제주시,읍면,식음료,60대이상,여,201609,1601,2271,85412650
제주도,제주시,읍면,식음료,60대이상,남,201609,2632,4144,167393550
제주도,제주시,읍면,식음료,50대,여,201609,3416,4830,167629860
제주도,제주시,읍면,식음료,50대,남,201609,4424,6802,251843051
제주도,제주시,읍면,식음료,40대,여,201609,5379,8198,251675555
제주도,제주시,읍면,식음료,40대,남,201609,7671,11910,384515951
제주도,제주시,읍면,식음료,30대,여,201609,14624,22394,538744074
제주도,제주시,읍면,식음료,30대,남,201609,13941,20573,517827742
제주도,제주시,읍면,식음료,20대,여,201609,10861,16374,322472170
제주도,제주시,읍면,식음료,20대,남,201609,5179,7521,160446000
제주도,제주시,읍면,식음료,20 미만,여,201609,104,129,1612000
제주도,제주시,읍면,식음료,20 미만,남,201609,97,132,1992600
제주도,제주시,읍면,숙박,60대이상,여,201609,114,156,18006240
제주도,제주시,읍면,숙박,60대이상,남,201609,249,407,41504542
제주도,제주시,읍면,숙박,50대,여,201609,264,372,42224550
제주도,제주시,읍면,숙박,50대,남,201609,393,565,82601422
제주도,제주시,읍면,숙박,40대,여,201609,502,727,69403232
제주도,제주시,읍면,숙박,40대,남,201609,753,1096,111289853
제주도,제주시,읍면,숙박,30대,여,201609,1002,1366,105965002
제주도,제주시,읍면,숙박,30대,남,201609,1053,1423,112029876
제주도,제주시,읍면,숙박,20대,여,201609,395,472,29233524
제주도,제주시,읍면,숙박,20대,남,201609,279,335,16768916
제주도,제주시,읍면,쇼핑,60대이상,여,201609,906,1926,47581920
제주도,제주시,읍면,쇼핑,60대이상,남,201609,1554,3391,74134420
제주도,제주시,읍면,쇼핑,50대,여,201609,1675,3155,67580960
제주도,제주시,읍면,쇼핑,50대,남,201609,3038,6883,130340080
제주도,제주시,읍면,쇼핑,40대,여,201609,2871,5371,103265237
제주도,제주시,읍면,쇼핑,40대,남,201609,5300,11451,196748900
제주도,제주시,읍면,쇼핑,30대,여,201609,6329,10482,156480340
제주도,제주시,읍면,쇼핑,30대,남,201609,7904,14549,197221828
제주도,제주시,읍면,쇼핑,20대,여,201609,4266,7063,69275050
제주도,제주시,읍면,쇼핑,20대,남,201609,3358,6801,63318520
제주도,제주시,읍면,쇼핑,20 미만,여,201609,86,130,516330
제주도,제주시,읍면,쇼핑,20 미만,남,201609,112,195,1297530
제주도,제주시,읍면,소매,60대이상,여,201609,352,415,26715248
제주도,제주시,읍면,소매,60대이상,남,201609,523,635,44740060
제주도,제주시,읍면,소매,50대,여,201609,643,783,43809820
제주도,제주시,읍면,소매,50대,남,201609,761,964,56318760
제주도,제주시,읍면,소매,40대,여,201609,840,1063,36315480
제주도,제주시,읍면,소매,40대,남,201609,1094,1370,52922790
제주도,제주시,읍면,소매,30대,여,201609,1430,1714,45896610
제주도,제주시,읍면,소매,30대,남,201609,1397,1654,47693190
제주도,제주시,읍면,소매,20대,여,201609,1106,1284,28579060
제주도,제주시,읍면,소매,20대,남,201609,593,726,18131795
제주도,제주시,읍면,소매,20 미만,여,201609,155,231,2254250
제주도,제주시,읍면,소매,20 미만,남,201609,150,228,2357100
제주도,제주시,읍면,문화/레져,60대이상,여,201609,509,688,54258640
제주도,제주시,읍면,문화/레져,60대이상,남,201609,993,1404,157178460
제주도,제주시,읍면,문화/레져,50대,여,201609,1044,1314,80363885
제주도,제주시,읍면,문화/레져,50대,남,201609,1608,2085,215497551
제주도,제주시,읍면,문화/레져,40대,여,201609,1773,2306,75174790
제주도,제주시,읍면,문화/레져,40대,남,201609,2511,3320,152425625
제주도,제주시,읍면,문화/레져,30대,여,201609,2615,3423,77177510
제주도,제주시,읍면,문화/레져,30대,남,201609,2478,3186,81268235
제주도,제주시,읍면,문화/레져,20대,여,201609,1227,1471,27223880
제주도,제주시,읍면,문화/레져,20대,남,201609,732,881,20006190
제주도,제주시,읍면,문화/레져,20 미만,여,201609,38,44,401000
제주도,제주시,읍면,문화/레져,20 미만,남,201609,39,43,300200
제주도,제주시,읍면,기타,60대이상,여,201609,141,276,14925120
제주도,제주시,읍면,기타,60대이상,남,201609,309,538,23168930
제주도,제주시,읍면,기타,50대,여,201609,236,368,14635518
제주도,제주시,읍면,기타,50대,남,201609,477,783,51712920
제주도,제주시,읍면,기타,40대,여,201609,381,536,34378164
제주도,제주시,읍면,기타,40대,남,201609,600,949,43341320
제주도,제주시,읍면,기타,30대,여,201609,597,797,27781478
제주도,제주시,읍면,기타,30대,남,201609,551,730,29662255
